,phrase_id,doc_id,text,lemma
5452,465894,102218,bezpieczeństwa i higieny pracy,bezpieczeństwo i higiena pracy
5453,465898,102218,zakładu górniczego,zakład górniczy
5455,465897,102218,dokumentem bezpieczeństwa,dokument bezpieczeństwa
5458,80636,102219,ROZPORZĄDZENIE KRAJOWEJ RADY RADIOFONII I TELEWIZJI,Rozporządzenie Krajowej Rady Radiofonii i Telewizji
5460,80633,102219,rozporządzeniu Krajowej Rady Radiofonii i Telewizji z dnia 4 stycznia 2007 r. w sprawie zawartości wniosku o udzielenie koncesji oraz szczegółowego trybu postępowania w sprawach udzielania i cofania koncesji na rozpowszechnianie i rozprowadzanie programów radiofonicznych i telewizyjnych,rozporządzenie Krajowej Rady Radiofonii i Telewizji z dnia 4 stycznia 2007 r. w sprawie zawartości wniosku o udzielenie koncesji oraz szczegółowego trybu postępowania w sprawach udzielania i cofania koncesji na rozpowszechnianie i rozprowadzanie programów radiofonicznych i telewizyjnych
5461,465900,102219,KRAJOWEJ RADY RADIOFONII I TELEWIZJI,KRAJOWA RADA RADIOFONII I TELEWIZJI
5463,465903,102219,spółek handlowych,spółki handlowe
5464,80614,102219,ustawy z dnia 29 grudnia 1992 r. o radiofonii i telewizji,ustawa z dnia 29 grudnia 1992 r. o radiofonii i telewizji
5466,465907,102219,podmiotach gospodarczych,podmiot gospodarczy
5469,465915,102220,szkołach ponadpodstawowych,szkoła ponadpodstawowa
5470,465910,102220,sześcioletniej szkoły podstawowej,sześcioletnia szkoła podstawowa
5471,465909,102220,ramowego planu nauczania,ramowy plan nauczania
5472,465916,102220,podręcznikach szkolnych,podręcznik szkolny
5473,465912,102220,zajęć edukacyjnych,zajęcia edukacyjne
5474,465917,102220,środkach dydaktycznych,środki dydaktyczne
5476,465911,102220,ośmioletniej szkoły podstawowej,ośmioletnia szkoła podstawowa
5481,465920,102221,środkami publicznego transportu zbiorowego kolejowego,środki publicznego transportu zbiorowego kolejowego
5483,465921,102221,pociągach osobowych,pociąga osobowy
5485,465923,102221,biletów jednorazowych,bilet jednorazowy
5486,465930,102222,marży transakcyjnej,marża transakcyjna
5487,465928,102222,analizy rezydualnej,analiza rezydualna
5498,80874,102224,Programem Operacyjnym Pomoc Techniczna 2004-2006,Program Operacyjny Pomoc Techniczna 2004-2006
5499,80691,102224,Ministra Gospodarki i Pracy,Minister Gospodarki i Pracy
5504,80687,102224,rozporządzenia Prezesa Rady Ministrów z dnia 11 czerwca 2004 r. w sprawie szczegółowego zakresu działania Ministra Gospodarki i Pracy,rozporządzenie Prezesa Rady Ministrów z dnia 11 czerwca 2004 r. w sprawie szczegółowego zakresu działania Ministra Gospodarki i Pracy
5508,80921,102225,o zabezpieczeniu społecznym między Rzecząpospolitą Polską a Królestwem Niderlandów,Umowa o zabezpieczeniu społecznym między Rzecząpospolitą Polską a Królestwem Niderlandów
5509,80910,102225,PREZYDENT RZECZYPOSPOLITEJ POLSKIEJ,Prezydent Rzeczpospolitej Polskiej
5514,465955,102225,Rzecząpospolitą Polską,Rzecząpospolita Polska
5515,465962,102225,"Ministra Gospodarki, Pracy i Polityki Społecznej","Minister Gospodarki, Pracy i Polityki Społecznej"
5516,465956,102225,Królestwem Niderlandów,Królestwo Niderlandów
5523,78774,102225,Królestwa Niderlandów,Królestwo Niderlandów
5526,80919,102225,Ministra Spraw Socjalnych i Zatrudnienia,Minister Spraw Socjalnych i Zatrudnienia
5527,465966,102225,"Ministra Zdrowia, Opieki Społecznej i Sportu","Minister Zdrowia, Opieki Społecznej i Sportu"
5529,465970,102226,działań terrorystycznych,działania terrorystyczne
5530,465971,102226,materiałów jądrowych,materiały jądrowe
5531,465973,102226,środowisku naturalnemu,środowisko naturalne
5532,465976,102226,pornografią dziecięcą,pornografia dziecięca
5533,465972,102226,nielegalnego transportu,nielegalny transport
5534,80922,102226,Konwencji Narodów Zjednoczonych przeciwko międzynarodowej przestępczości zorganizowanej,Konwencja Narodów Zjednoczonych przeciwko międzynarodowej przestępczości zorganizowanej
5535,465968,102226,Konwencji Narodów Zjednoczonych,Konwencja Narodów Zjednoczonych
5536,80923,102226,Konwencji Narodów Zjednoczonych o zwalczaniu nielegalnego obrotu środkami odurzającymi i substancjami psychotropowymi,Konwencja Narodów Zjednoczonych o zwalczaniu nielegalnego obrotu środkami odurzającymi i substancjami psychotropowymi
5539,78790,102227,Republiki Armenii,Republika Armenii
5540,78786,102227,Republice Armenii,Republika Armenii
5541,78784,102227,Republiką Armenii,Republika Armenii
5543,465989,102227,ochrony celnej,ochrona celna
5545,465987,102227,Komitetu Współpracy,Komitet Współpracy
5546,465982,102227,Aktu Końcowego,Akt Końcowy
5549,465991,102228,Rządem Rzeczypospolitej Polskiej,Rząd Rzeczypospolitej Polskiej
5552,81102,102228,Traktatu między Rzecząpospolitą Polską a Republiką Federalną Niemiec o dobrym sąsiedztwie i przyjaznej współpracy,Traktat między Rzecząpospolitą Polską a Republiką Federalną Niemiec o dobrym sąsiedztwie i przyjaznej współpracy
5553,465992,102228,Rządem Republiki Federalnej Niemiec,Rząd Republiki Federalnej Niemiec
5554,78793,102228,Republiki Federalnej Niemiec,Republika Federalna Niemiec
5555,78808,102228,Republiką Federalną Niemiec,Republika Federalna Niemiec
5556,465993,102228,współpracy kulturalnej,współpraca kulturalna
5559,465999,102228,przyjaznej współpracy,przyjazna współpraca
5561,465997,102228,stosunkom polsko-niemieckim,stosunki polsko-niemieckie
5562,466011,102229,osobę fizyczną,osoba fizyczna
5564,466017,102230,opinii publicznej,opinia publiczna
5566,466014,102230,Konwencji z Espoo,Konwencja z Espoo
5567,466018,102230,kontekście transgranicznym,kontekst transgraniczny
5568,466019,102230,decyzji końcowej,decyzja końcowa
5573,466025,102231,medycznych czynności ratunkowych,medyczne czynności ratunkowe
5574,81104,102231,Polskich Normach,Polska Norma
5575,466022,102231,ratownictwa medycznego,ratownictwo medyczne
5578,466035,102232,służbie medycyny pracy,służba medycyny pracy
5579,466034,102232,Marszałka Sejmu Rzeczypospolitej Polskiej,Marszałek Sejmu Rzeczypospolitej Polskiej
5580,81107,102232,ustawy z dnia 24 lipca 2002 r. o zmianie ustawy o warunkach zdrowotnych żywności i żywienia oraz innych ustaw,Ustawa z dnia 24 lipca 2002 r. o zmianie ustawy o warunkach zdrowotnych żywności i żywienia oraz innych ustaw
5581,78816,102232,ustawy z dnia 17 października 2003 r. o zmianie ustawy o służbie medycyny pracy oraz niektórych innych ustaw,Ustawa z dnia 17 października 2003 r. o zmianie ustawy o służbie medycyny pracy oraz niektórych innych ustaw
5582,81110,102232,ustawy z dnia 13 listopada 2003 r. o dochodach jednostek samorządu terytorialnego,Ustawa z dnia 13 listopada 2003 r. o dochodach jednostek samorządu terytorialnego
5584,81112,102232,ustawy z dnia 30 października 2003 r. o zmianie ustawy o warunkach zdrowotnych żywności i żywienia oraz niektórych innych ustaw,Ustawa z dnia 30 października 2003 r. o zmianie ustawy o warunkach zdrowotnych żywności i żywienia oraz niektórych innych ustaw
5585,466032,102232,ustawy o warunkach zdrowotnych żywności i żywienia,ustawa o warunkach zdrowotnych żywności i żywienia
5586,466031,102232,ustawy o służbie medycyny pracy,ustawa o służbie medycyny pracy
5592,466044,102233,jednostek budżetowych,jednostka budżetowa
5593,466043,102233,podpisem elektronicznym,podpis elektroniczny
5594,466045,102233,zakładów budżetowych,zakład budżetowy
5596,466046,102233,Komisji do Spraw Zaopatrzenia Emerytalnego Twórców,Komisja do Spraw Zaopatrzenia Emerytalnego Twórców
5597,81121,102233,ustawy z dnia 26 listopada 1998 r. o finansach publicznych,Ustawa z dnia 26 listopada 1998 r. o finansach publicznych
5601,466053,102234,stref ochrony,strefa ochrony
5602,466048,102234,ministrem właściwym do spraw rolnictwa,minister właściwy do spraw rolnictwa
5603,466050,102234,wymaganiami ekologicznymi,wymagania ekologiczne
5608,466057,102235,Kodeksu pracy,Kodeks pracy
5609,466058,102235,agencje pracy tymczasowej,agencja pracy tymczasowej
5610,81136,102236,"ustawie z dnia 1 grudnia 1994 r. o zasiłkach rodzinnych, pielęgnacyjnych i wychowawczych","Ustawa z dnia 1 grudnia 1994 r. o zasiłkach rodzinnych, pielęgnacyjnych i wychowawczych"
5611,81134,102236,ustawie z dnia 26 lipca 1991 r. o podatku dochodowym od osób fizycznych,Ustawa z dnia 26 lipca 1991 r. o podatku dochodowym od osób fizycznych
5612,81132,102236,ustawie z dnia 20 grudnia 1990 r. o ubezpieczeniu społecznym rolników,Ustawa z dnia 20 grudnia 1990 r. o ubezpieczeniu społecznym rolników
5613,466062,102236,macierzyńskiego zasiłku okresowego,macierzyński zasiłek okresowy
5616,466063,102236,ubezpieczeniu społecznym rolników,ubezpieczenie społeczne rolników
5617,466066,102236,zasiłkach rodzinnych,zasiłek rodzinny
5623,466068,102237,pierwszej instancji,pierwsza instancja
5628,466075,102238,Sądu Okręgowego w Koszalinie,Sąd Okręgowy w Koszalinie
5630,81145,102238,ustawy z dnia 15 lipca 2004 r. o zmianie ustawy - Karta Nauczyciela oraz o zmianie niektórych innych ustaw,Ustawa z dnia 15 lipca 2004 r. o zmianie ustawy - Karta Nauczyciela oraz o zmianie niektórych innych ustaw
5651,81184,102241,ustawy z dnia 28 lipca 1990 r. o działalności ubezpieczeniowej,Ustawa z dnia 28 lipca 1990 r. o działalności ubezpieczeniowej
5657,81186,102241,Ubezpieczeniowego Funduszu Gwarancyjnego,Ubezpieczeniowy Fundusz Gwarancyjny
5658,78932,102241,Konstytucji RP,Konstytucja RP
5667,81206,102243,ustawy z dnia 27 sierpnia 1997 r. o rehabilitacji zawodowej i społecznej oraz zatrudnianiu osób niepełnosprawnych,Ustawa z dnia 27 sierpnia 1997 r. o rehabilitacji zawodowej i społecznej oraz zatrudnianiu osób niepełnosprawnych
5669,466100,102243,Polskiej Organizacji Pracodawców Osób Niepełnosprawnych,Polska Organizacja Pracodawców Osób Niepełnosprawnych
5670,81208,102243,ustawy z dnia 20 grudnia 2002 r. o zmianie ustawy o rehabilitacji zawodowej i społecznej oraz zatrudnianiu osób niepełnosprawnych oraz o zmianie niektórych innych ustaw,Ustawa z dnia 20 grudnia 2002 r. o zmianie ustawy o rehabilitacji zawodowej i społecznej oraz zatrudnianiu osób niepełnosprawnych oraz o zmianie niektórych innych ustaw
5676,81216,102244,ustawę z dnia 28 lipca 1990 r. o zmianie ustawy - Kodeks cywilny,Ustawa z dnia 28 lipca 1990 r. o zmianie ustawy - Kodeks cywilny
5678,466104,102244,warunków dziedziczenia ustawowego gospodarstw rolnych,warunki dziedziczenia ustawowego gospodarstw rolnych
5688,466105,102244,Konwencji o ochronie praw człowieka i podstawowych wolności,Konwencja o ochronie praw człowieka i podstawowych wolności
5690,81224,102244,Dzienniku Ustaw,Dziennik Ustaw
5693,283193,102246,Agnieszce Radwańskiej,Agnieszka Radwańska
5694,473687,102246,Adama Małysza,Adam Małysz
5702,283284,102253,Tima Kisnera,Tim Kisner
5703,473776,102253,kampanię noadblock,kampania noadblock
5704,473777,102253,bomby atomowej,bomba atomowa
5705,306745,102253,Śląska Wrocław,Śląsk  Wrocław
5706,473709,102255,wyścigu Paryż - Roubaix,wyścig Paryż - Roubaix
5708,283311,102256,Erika Baptista,Erik Baptist
5722,283409,102263,J. S. Foera,J. S. Foer
5724,473731,102264,sztabu Radwańskiej,sztab Radwańskiej
5726,283413,102264,Agnieszki Radwańskiej,Agnieszka Radwańska
5737,473812,102267,Windows Media Playera,Windows Media Player
5741,473734,102270,halach targowych,hale targowe
5742,283508,102270,Morza Śródziemnego,Morze Śródziemne
5744,473744,102272,Teatru Narodowego,Teatr Narodowy
5751,473860,102276,zjawisk społeczno-ekonomicznych,zjawiska społeczno-ekonomiczne
5759,283595,102283,Partii Piratów,Partia Piratów
5761,283610,102283,Partię Piratów,Partia Piratów
5764,473876,102283,prawa autorskiego,prawo autorskie
5769,306795,102291,bitwie pod Lepanto,bitwa pod Lepanto
5771,473888,102291,olimpiadzie biologicznej,olimpiada biologiczna
5775,473896,102297,owocami morza,owoce morza
5778,283910,102301,Sonny'ego Bono,Sonny Bono
5779,473910,102302,sieci Web,sieć Web
5780,283924,102302,Hodży Keenowi,Hodża Keen
5781,473911,102302,sieci Web 2.0,sieć Web 2.0
5784,473926,102310,igrzysk w Pekinie,igrzyska w Pekinie
5785,283963,102312,Olivera Williamsona,Oliver Williamson
5787,473931,102312,ekonomii mikro,ekonomia mikro
5788,473937,102314,Końca Kryzysu,Koniec Kryzysu
5793,284028,102314,Kuby Wandachowicza,Kuba Wandachowicz
5796,473946,102346,stron internetowych,strony internetowe
5798,484659,102348,stosunków homoseksualnych,stosunki homoseksualne
5800,474590,102352,Zamku Królewskiego,Zamek Królewski
5802,337500,102352,Pałacu Kultury,Pałac Kultury
5809,340025,102353,Konwentu Seniorów Sejmu,Konwent Seniorów Sejmu
5811,484662,102353,Prokuratury Krajowej,Prokuratura Krajowa
5813,484667,102353,ministra Zbigniewa Ziobro,minister Zbigniew Ziobro
5814,337526,102353,Zbigniewa Ziobro,Zbigniew Ziobro
5816,484668,102353,prokuratora krajowego Janusza Kaczmarka,prokurator krajowy Janusz Kaczmarek
5823,340030,102354,radę nadzorczą Polskiego Radia,rada nadzorcza Polskiego Radia
5824,340037,102354,rady nadzorczej Polskiego Radia,rada nadzorcza Polskiego Radia
5827,484677,102354,fundacji Media Pro Bono,fundacja Media Pro Bono
5830,337599,102354,Krzysztofa Fedorowicza,Krzysztof Fedorowicz
5833,337598,102354,Radia Kielce,Radio Kielce
5834,337602,102354,Funduszu Gwarantowanych Świadczeń Pracowniczych,Fundusz Gwarantowanych Świadczeń Pracowniczych
5836,337606,102354,Banku Zachodnim,Bank Zachodni
5848,337648,102355,Gabrielli Lesser,Gabriella Lesser
5851,484680,102355,prezydenta Lecha Kaczyńskiego,prezydent Lecha Kaczyński
5852,337622,102355,Lecha Kaczyńskiego,Lech Kaczyński
5854,484688,102356,Telewizję publiczną,Telewizja publiczna
5856,484685,102356,Marka Piwowskiego,Marek Piwowski
5857,484687,102356,abonamentu TV,abonament TV
5859,342803,102359,Europy wschodniej,Europa wschodnia
5867,484703,102360,armię Kongresówki,armia Kongresówki
5869,484710,102361,losów świata,losy świata
5870,484713,102361,komunikacji medialnej,komunikacja medialna
5871,484709,102361,poczuciem odpowiedzialności,poczucie odpowiedzialności
5875,337751,102362,Maksima Milty,Maksim Milta
5882,484724,102362,projektu MAM Wschód,projekt MAM Wschód
5887,474591,102368,Chlebka papieskiego,Chlebek papieski
5890,484744,102369,kampanii reklamowej,kampania reklamowa
5891,484750,102370,bazę danych,baza danych
5893,484755,102370,artykułów naukowych,artykuły naukowe
5894,484752,102370,serwisów p2p,serwisy p2p
5897,337813,102371,Mrocznego Widma,Mroczne Widmo
5909,484812,102375,Williama Gibsona,William Gibson
5910,342848,102375,J.G. Ballarda,J.G. Ballard
5913,484818,102376,sieciach p2p,sieci p2p
5916,484830,102377,licencjach CC,licencje CC
5921,484835,102378,bibliotekami cyfrowymi,biblioteki cyfrowe
5924,337900,102378,Drugiej Wojny Światowej,druga wojna światowa
5926,484845,102380,rozgrywek Juniora,rozgrywki Juniora
5933,484842,102380,Grzegorza Pawłowskiego,Grzegorz Pawłowski
5934,484843,102380,finale Mistrzostw Młodzików,finał Mistrzostw Młodzików
5935,342870,102380,Mistrzostw Młodzików,Mistrzostwa Młodzików
5938,342871,102380,Mistrza Województwa,Mistrz Województwa
5964,338015,102381,Miejskim Ośrodku Kultury,Miejski Ośrodek Kultury
5965,484850,102381,Pubie KANAPA,Pub KANAPA
5978,338086,102381,Zieloną Górę,Zielona Góra
5981,474597,102382,Ekologiem Zduńska Wola,Ekolog Zduńska Wola
5984,484855,102383,Szkole Podstawowej nr 4 z Oddziałami Integracyjnymi w Ozorkowie,Szkoła Podstawowa nr 4 z Oddziałami Integracyjnymi w Ozorkowie
5985,338123,102383,Szkole Podstawowej nr 4,Szkoła Podstawowa nr 4
5993,484859,102383,Miasteczka Ruchu Drogowego,Miasteczko Ruchu Drogowego
6002,338136,102383,Arkadiusza Wyderkiwicza,Arkadiusz Wyderkiwicz
6004,338139,102383,Edyty Graczyk,Edyta Graczyk
6005,338137,102383,Jarosława Fajfera,Jarosław Fajfer
6006,338140,102383,Józefa Laszkiewicza,Józef Laszkiewicz
6009,338138,102383,Ewy Jędrachowicz,Ewa Jędrachowicz
6012,364278,102383,Jednostki Ratownictwa Państwowej Straży Pożarnej,Jednostka Ratownictwa Państwowej Straży Pożarnej
6016,342883,102385,Ministra Edukacji Narodowej i Sportu,Minister Edukacji Narodowej i Sportu
6019,342884,102385,Łódzkiego Kuratora Oświaty,Łódzki Kurator Oświaty
6020,338202,102385,Dnia Edukacji Narodowej,Dzień Edukacji Narodowej
6022,338214,102385,Lucynie Błaszczynie,Lucyna Błaszczyn
6023,338217,102385,Danucie Kowalskiej,Danuta Kowalska
6024,349204,102385,Zgierskiego Zespołu Szkół Ponadgimnazjalnych,Zgierski Zespół Szkół Ponadgimnazjalnych
6026,484866,102385,powiatu zgierskiego,powiat zgierski
6027,349205,102385,Zespołu Szkół Zawodowych im. Stanisława Staszica,Zespół Szkół Zawodowych im.   Stanisława Staszica
6028,348894,102385,Młodzieżowego Domu Kultury im. Małego Księcia,Młodzieżowy Dom Kultury im.   Małego Księcia
6031,338251,102385,Stanisława Staszica,Stanisław Staszic
6033,342880,102385,Małego Księcia,Mały Książę
6034,348893,102385,Młodzieżowego Domu Kultury,Młodzieżowy Dom Kultury
6035,338247,102385,Aleksandrowie Łódzkim,Aleksandrów Łódzki
6036,484868,102385,Młodzieżowym Domu Kultury w Ozorkowie,Młodzieżowy Dom Kultury w Ozorkowie
6037,348892,102385,Młodzieżowym Domu Kultury,Młodzieżowy Dom Kultury
6039,349208,102385,Zespołu Szkół Nr 1 im. prof. Romualda Adama Cebertowicza,Zespół Szkół Nr 1 im. prof.   Romualda Adama Cebertowicza
6040,349207,102385,Specjalnego Ośrodka Szkolno-Wychowawczego,Specjalny Ośrodek Szkolno-Wychowawczy
6041,338254,102385,Romualda Adama Cebertowicza,Romuald Adam Cebertowicz
6043,349193,102385,Zespołu Szkół Specjalnych,Zespół Szkół Specjalnych
6045,349194,102385,Zespołu Szkół Specjalnych im. Stefana Kopcińskiego,Zespół Szkół Specjalnych im.   Stefana Kopcińskiego
6046,338253,102385,Stefana Kopcińskiego,Stefan Kopciński
6051,349196,102385,Poradni Psychologiczno-Pedagogicznej,Poradnia Psychologiczno-Pedagogiczna
6055,349198,102385,Zespołu Szkół Ogólnokształcących im. Stanisława Staszica,Zespół Szkół Ogólnokształcących im.   Stanisława Staszica
6065,484885,102386,nieformalnej edukacji,nieformalna edukacja
6066,484878,102386,Harry’ego Pottera,Harry Potter
6067,484875,102386,grupy subkulturowej,grupa subkulturowa
6070,338319,102387,nowym roku,nowy rok
6079,484972,102389,opornikiem 2Ω,opornik 2Ω
6080,484968,102389,wyjścia 12V,wyjście 12V
6081,484974,102389,wyjścia 5V,wyjście 5V
6082,484984,102390,firmę Hot Racing,firma Hot Racing
6085,484988,102391,akumulatorków AAA,akumulatorki AAA
6088,485089,102392,silnikiem Traxxas Stinger,silnik Traxxas Stinger
6091,485090,102392,silnikiem Traxxas Titan,silnik Traxxas Titan
6099,485116,102395,komputerów PC,komputery PC
6100,485115,102395,diodę LED,dioda LED
6101,485112,102395,zasilaczy AT,zasilacz AT
